employee_id,employee_name,gender,age,department,role,joining_date,tenure_years,performance_score,salary,bonus,training_hours,attrition_status,manager_id
EMP-12479,Jessica Robinson,Female,50,Operations,Operations Analyst,2012-11-07,12.1,0.74,62507.93,4950.63,108,False,EMP-12579
EMP-12480,Sharon Jones,Female,46,Operations,Operations Director,2014-11-13,10.1,0.61,179611.35,34395.57,62,False,EMP-10097
EMP-12481,Barbara Harris,Female,52,HR,HR Coordinator,2015-08-23,9.4,0.3,40816.16,1795.91,50,False,EMP-14233
EMP-12482,James Gonzalez,Male,35,Marketing,Social Media Manager,2015-11-19,9.1,0.55,55089.1,3525.7,88,False,EMP-10500
EMP-12483,Ryan Young,Male,40,Operations,Logistics Coordinator,2012-08-31,12.3,0.36,71539.23,3491.11,79,False,EMP-11153
EMP-12484,Edward Wright,Male,30,Sales,Senior Sales Executive,2011-07-13,13.5,0.46,89029.02,8546.79,70,False,EMP-11271
EMP-12485,Joseph Harris,Male,46,Operations,Process Coordinator,2012-05-10,12.6,0.82,70220.07,6010.84,85,False,EMP-14100
EMP-12486,Cynthia Sanchez,Female,43,Sales,Account Executive,2017-01-11,8.0,0.52,68324.15,4208.77,91,False,EMP-12445
EMP-12487,Michelle Wilson,Female,51,IT,Software Engineer,2012-12-28,12.0,0.42,83749.07,4488.95,48,False,EMP-12681
EMP-12488,James Martin,Male,39,HR,Recruitment Coordinator,2013-08-08,11.4,0.45,51318.51,2873.84,99,False,EMP-10438
EMP-12489,Jacob Perez,Male,48,IT,Senior Data Engineer,2012-06-13,12.6,0.64,95804.53,10921.72,61,False,EMP-10728
EMP-12490,William Scott,Male,50,Sales,Senior Account Executive,2011-03-15,13.8,0.39,84185.64,7492.52,75,False,EMP-13386
EMP-12491,Andrew Ramirez,Male,33,Marketing,Social Media Manager,2013-10-19,11.2,0.67,72051.7,5303.01,60,False,EMP-13645
EMP-12492,Michael Sanchez,Male,54,Sales,Sales Executive,2011-12-11,13.1,0.43,64283.04,3497.0,80,False,EMP-13226
EMP-12493,Sarah Brown,Female,44,Marketing,Content Manager,2014-03-16,10.8,0.46,49947.48,2837.02,84,False,EMP-13546
EMP-12494,Daniel Thompson,Male,44,Sales,Junior Sales Executive,2014-04-06,10.7,0.52,58791.29,3621.54,67,False,EMP-12728
EMP-12495,Carol Jackson,Female,52,Operations,Process Coordinator,2016-11-22,8.1,0.26,67804.5,2766.42,50,False,EMP-14263
EMP-12496,Matthew Hill,Male,24,Operations,Logistics Coordinator,2014-09-21,10.3,0.43,71220.19,3874.38,92,False,EMP-13728
EMP-12497,Michelle Sanchez,Female,34,IT,IT Support Specialist,2016-01-07,9.0,0.3,50485.07,2221.34,93,False,EMP-10708
EMP-12498,Edward Williams,Male,57,Operations,Operations Analyst,2015-06-24,9.5,0.55,49301.46,3155.29,103,False,EMP-11878
EMP-12499,Carol Scott,Female,60,Operations,Operations Director,2013-11-27,11.1,0.73,144000.42,30168.09,70,False,EMP-14614
EMP-12500,Charles Miller,Male,56,IT,Software Engineer,2018-07-23,6.4,0.2,75875.22,2731.51,70,True,EMP-14655
EMP-12501,Charles Johnson,Male,44,Finance,Accountant,2013-01-25,11.9,0.52,73470.45,4525.78,81,False,EMP-10401
EMP-12502,Michael Wright,Male,44,Finance,Accounts Payable Specialist,2013-08-27,11.3,0.34,42989.45,2029.1,58,False,EMP-14420
EMP-12503,Cynthia Moore,Female,31,IT,Software Engineer,2014-04-10,10.7,0.49,80571.79,4769.85,49,False,EMP-11200
EMP-12504,Robert Gonzalez,Male,36,Finance,Senior Accountant,2016-01-01,9.0,0.6,84387.68,9282.64,93,False,EMP-14427
EMP-12505,Linda King,Female,34,Sales,Sales Manager,2011-07-15,13.5,0.62,118052.03,22784.04,86,False,EMP-14686
EMP-12506,Nancy Allen,Female,51,Sales,Business Development Executive,2013-07-27,11.4,0.34,58307.38,2752.11,88,False,EMP-13969
EMP-12507,Patricia Smith,Female,54,IT,Engineering Manager,2016-06-30,8.5,0.47,146938.84,25053.07,93,False,EMP-10503
EMP-12508,David Allen,Male,56,Operations,Operations Manager,2012-03-25,12.8,0.49,118672.59,20589.69,65,False,EMP-12402
EMP-12509,Jessica Walker,Female,48,HR,HR Coordinator,2013-12-06,11.1,0.36,40113.55,1957.54,89,False,EMP-13958
EMP-12510,Dorothy Hill,Female,42,Sales,Junior Sales Executive,2015-07-22,9.4,0.38,59546.46,3001.14,95,False,EMP-11532
EMP-12511,Matthew Martin,Male,41,Operations,Process Coordinator,2016-12-29,8.0,0.76,65648.74,5304.42,85,False,EMP-10977
EMP-12512,John Harris,Male,49,Operations,Logistics Coordinator,2012-09-28,12.3,0.41,72372.28,3821.26,74,False,EMP-11208
EMP-12513,William Gonzalez,Male,38,Sales,Sales Manager,2013-07-18,11.5,0.69,108312.05,22041.5,110,False,EMP-10453
EMP-12514,Rebecca Lewis,Female,44,Sales,Sales Associate,2012-06-18,12.5,0.29,56365.62,2434.99,35,True,EMP-12250
EMP-12515,Richard Taylor,Male,54,Marketing,Marketing Specialist,2010-07-15,14.5,0.37,66509.9,3298.89,93,False,EMP-10225
EMP-12516,Michelle White,Female,32,Operations,Process Coordinator,2014-07-16,10.5,0.41,50934.19,2689.33,41,True,EMP-13919
EMP-12517,Timothy Martin,Male,48,Sales,Junior Sales Executive,2010-11-05,14.2,0.44,51884.04,2864.0,97,False,EMP-13881
EMP-12518,Patricia White,Female,26,IT,IT Support Specialist,2014-12-12,10.1,0.66,50859.34,3702.56,57,False,EMP-12288
EMP-12519,Mary Wilson,Female,40,HR,HR Business Partner,2013-02-15,11.9,0.61,53424.04,3675.57,55,False,EMP-11639
EMP-12520,Thomas Ramirez,Male,35,Operations,Operations Analyst,2015-11-12,9.1,0.43,46670.26,2538.86,96,False,EMP-12853
EMP-12521,Ronald Moore,Male,33,HR,Recruiter,2013-08-07,11.4,0.33,53905.68,2501.22,48,False,EMP-14091
EMP-12522,Kevin Clark,Male,38,HR,HR Manager,2017-11-24,7.1,0.68,81770.34,16517.61,73,False,EMP-12876
EMP-12523,George Sanchez,Male,29,Operations,Operations Analyst,2011-05-03,13.7,0.69,51285.28,3856.65,108,False,EMP-14248
EMP-12524,Margaret Wright,Female,37,Finance,Accounts Payable Specialist,2014-03-18,10.8,0.39,54610.01,2796.03,74,False,EMP-14246
EMP-12525,Edward Perez,Other,40,Finance,Accountant,2017-09-26,7.3,0.78,73330.79,6042.46,101,False,EMP-12551
EMP-12526,Robert Garcia,Male,49,Marketing,Senior Content Manager,2011-08-15,13.4,0.64,71114.48,8107.05,52,False,EMP-12872
EMP-12527,Deborah Gonzalez,Female,43,HR,HR Specialist,2019-09-02,5.3,0.4,69852.47,3632.33,54,False,EMP-10377
EMP-12528,Thomas Allen,Male,29,HR,Recruiter,2011-11-02,13.2,0.72,50794.41,3941.65,61,False,EMP-10870
EMP-12529,Jason Wilson,Male,39,Sales,Sales Manager,2014-05-26,10.6,0.67,121990.63,24459.12,76,False,EMP-13747
EMP-12530,Kimberly Wilson,Female,57,IT,QA Engineer,2014-11-27,10.1,0.44,87312.83,4819.67,65,False,EMP-10900
EMP-12531,Jennifer Jones,Female,53,IT,IT Support Specialist,2016-03-11,8.8,0.51,45765.65,2782.55,65,False,EMP-12361
EMP-12532,Mary Flores,Female,55,IT,Senior Data Engineer,2010-12-04,14.1,0.66,91545.57,10619.29,77,False,EMP-13633
EMP-12533,John White,Male,39,Sales,VP of Sales,2012-05-05,12.7,0.65,245206.14,76626.92,77,False,EMP-10391
EMP-12534,James Smith,Male,40,IT,Data Engineer,2012-08-19,12.4,0.36,71263.6,3477.66,83,False,EMP-13658
EMP-12535,Laura Jones,Female,50,Sales,Account Executive,2016-02-13,8.9,0.47,69108.52,3980.65,46,False,EMP-13450
EMP-12536,Robert Hill,Male,40,Marketing,Content Manager,2016-09-30,8.3,0.7,65823.79,5002.61,85,False,EMP-13043
EMP-12537,Andrew Torres,Male,33,Operations,Senior Operations Analyst,2013-11-05,11.2,0.67,88170.25,10315.92,73,False,EMP-11081
EMP-12538,James Perez,Male,60,Operations,Logistics Coordinator,2013-11-09,11.1,0.42,65962.96,3535.61,88,False,EMP-13354
EMP-12539,Robert Moore,Male,38,Operations,Logistics Manager,2012-11-05,12.2,0.72,111072.85,23103.15,114,False,EMP-11959
EMP-12540,Emily White,Female,31,IT,QA Engineer,2012-10-02,12.2,0.69,81685.58,6142.76,101,False,EMP-13004
EMP-12541,Jason Ramirez,Male,45,Operations,VP of Operations,2016-02-21,8.9,0.68,250803.87,80257.24,91,False,EMP-10355
EMP-12542,Lisa Young,Female,59,Operations,Senior Process Manager,2016-05-01,8.7,0.4,62782.4,5650.42,89,False,EMP-11412
EMP-12543,Margaret Lewis,Female,38,Operations,Senior Process Manager,2012-08-08,12.4,0.36,70413.73,6055.58,61,True,EMP-13236
EMP-12544,Barbara Wright,Female,33,HR,HR Business Partner,2016-07-30,8.4,0.38,55783.39,2811.48,60,False,EMP-11607
EMP-12545,Stephanie Martin,Female,61,Marketing,Social Media Manager,2013-07-08,11.5,0.27,67987.24,2828.27,79,True,EMP-12024
EMP-12546,Mark Flores,Male,54,Sales,Sales Associate,2012-03-19,12.8,0.25,46643.97,1865.76,86,False,EMP-10823
EMP-12547,Jacob Walker,Male,50,IT,Senior Data Engineer,2017-05-19,7.6,0.43,74930.99,6968.58,67,False,EMP-12440
EMP-12548,Michelle Hill,Female,31,Sales,Business Development Executive,2011-10-18,13.2,0.66,63312.13,4609.12,109,False,EMP-11269
EMP-12549,Joshua Harris,Male,57,Finance,Senior Financial Analyst,2010-07-28,14.4,0.48,86527.88,8479.73,52,False,EMP-12949
EMP-12550,Patricia Perez,Female,37,IT,IT Support Specialist,2018-08-06,6.4,0.49,56236.45,3329.2,54,False,EMP-12101
EMP-12551,Stephanie Moore,Female,41,Finance,Accounting Manager,2017-12-20,7.0,0.45,115826.78,19400.99,44,False,EMP-12797
EMP-12552,Ronald Martinez,Male,25,IT,IT Manager,2011-12-02,13.1,0.66,142881.35,28433.39,72,False,EMP-14532
EMP-12553,Karen Davis,Female,30,IT,VP of Engineering,2015-02-22,9.9,0.72,198895.39,65635.48,72,False,EMP-10494
EMP-12554,Paul Walker,Male,38,Sales,Senior Sales Executive,2012-10-12,12.2,0.54,92000.46,9568.05,63,False,EMP-10118
EMP-12555,Ryan Perez,Male,44,HR,Senior HR Business Partner,2014-12-09,10.1,0.73,89925.66,11060.86,93,False,EMP-14537
EMP-12556,George Johnson,Male,35,IT,Engineering Director,2017-06-21,7.5,0.64,216645.4,42462.5,99,False,EMP-11571
EMP-12557,Rebecca Lee,Female,32,Sales,Business Development Executive,2015-11-29,9.1,0.52,55300.58,3406.52,100,False,EMP-11161
EMP-12558,Amanda Jackson,Female,43,IT,Software Engineer,2014-03-16,10.8,0.5,85152.76,5109.17,62,False,EMP-13840
EMP-12559,Melissa Davis,Female,25,Sales,Sales Associate,2014-07-25,10.4,0.49,50597.48,2995.37,47,False,EMP-13518
EMP-12560,Patricia Taylor,Female,31,Marketing,Senior Marketing Specialist,2016-03-27,8.8,0.39,70307.78,6257.39,91,False,EMP-13289
EMP-12561,Joseph Sanchez,Male,47,Sales,Sales Director,2014-10-09,10.2,0.61,149167.23,28565.52,99,False,EMP-11873
EMP-12562,Ronald Scott,Male,30,Operations,Administrative Assistant,2012-06-18,12.5,0.17,45007.45,1512.25,84,True,EMP-12806
EMP-12563,Ashley Thomas,Female,44,Sales,Business Development Executive,2014-01-05,11.0,0.19,67944.12,2391.63,65,True,EMP-13816
EMP-12564,David Jones,Male,61,IT,Data Engineer,2012-12-30,12.0,0.48,66257.84,3869.46,64,False,EMP-10045
EMP-12565,Richard Smith,Male,44,Finance,Accountant,2014-05-08,10.7,0.62,60556.51,4214.73,92,False,EMP-11056
EMP-12566,Paul Robinson,Male,40,Sales,Account Executive,2013-07-08,11.5,0.44,69500.97,3836.45,46,False,EMP-14037
EMP-12567,Brian Rodriguez,Male,41,Operations,Operations Analyst,2015-07-25,9.4,0.57,49916.65,3274.53,76,False,EMP-12593
EMP-12568,Barbara Wright,Female,39,Operations,Process Coordinator,2011-05-17,13.6,0.69,68989.62,5188.02,98,False,EMP-13786
EMP-12569,Dorothy Nguyen,Female,45,Marketing,Senior Content Manager,2011-05-16,13.6,0.7,83347.83,10001.74,87,False,EMP-13154
EMP-12570,James Sanchez,Male,29,IT,DevOps Engineer,2011-07-29,13.4,0.2,86934.51,3129.64,75,False,EMP-11600
EMP-12571,Ashley White,Other,48,IT,Engineering Manager,2010-10-18,14.2,0.6,120379.78,22872.16,80,False,EMP-12017
EMP-12572,Donald White,Male,56,HR,Recruiter,2016-07-17,8.5,0.45,63088.97,3532.98,79,False,EMP-12112
EMP-12573,Nancy Smith,Female,50,Sales,Sales Associate,2015-07-14,9.5,0.24,52860.68,2072.14,54,False,EMP-10179
EMP-12574,Nancy Hernandez,Female,55,Sales,Sales Executive,2017-05-02,7.7,0.62,55471.73,3860.83,94,False,EMP-14034
EMP-12575,Nancy Ramirez,Other,26,Operations,Process Coordinator,2013-04-25,11.7,0.49,56971.69,3372.72,79,False,EMP-11216
EMP-12576,Richard Lewis,Male,49,Operations,Logistics Coordinator,2010-10-06,14.2,0.42,48837.62,2617.7,96,False,EMP-13635
EMP-12577,Mark Allen,Male,49,Marketing,Content Writer,2012-09-29,12.3,0.25,40468.81,1618.75,46,False,EMP-11938
EMP-12578,Patricia Wilson,Female,38,Operations,Supply Chain Manager,2011-03-12,13.8,0.61,121379.75,23244.22,60,False,EMP-11237
EMP-12579,Richard Lopez,Male,40,Operations,Senior Operations Analyst,2011-04-30,13.7,0.57,91096.56,9747.33,72,False,EMP-12578
EMP-12580,George Sanchez,Male,34,HR,HR Specialist,2012-08-29,12.3,0.63,48221.29,3394.78,71,False,EMP-10968
EMP-12581,George Robinson,Male,46,Sales,Sales Executive,2013-02-24,11.8,0.33,69260.75,3213.7,42,False,EMP-13112
EMP-12582,Sandra Smith,Female,45,IT,DevOps Engineer,2014-08-03,10.4,0.44,73526.89,4058.68,62,False,EMP-13963
EMP-12583,Jason Allen,Male,35,IT,Junior Software Engineer,2012-11-16,12.1,0.25,46083.62,1843.34,59,True,EMP-12812
EMP-12584,Brian Lopez,Male,34,Finance,Accountant,2015-02-03,9.9,0.47,67218.46,3871.78,74,False,EMP-12339
EMP-12585,Jessica Flores,Female,35,Operations,Logistics Coordinator,2014-03-06,10.8,0.56,64055.08,4150.77,86,False,EMP-14271
EMP-12586,Paul Walker,Male,24,Sales,Senior Sales Executive,2017-02-25,7.8,0.4,89663.45,8069.71,48,False,EMP-10009
EMP-12587,Sharon Ramirez,Female,49,IT,IT Support Specialist,2014-09-21,10.3,0.66,61636.34,4487.13,64,False,EMP-10328
EMP-12588,Emily Harris,Female,32,Sales,Account Executive,2013-10-03,11.2,0.56,73392.1,4755.81,57,True,EMP-12298
EMP-12589,Thomas Walker,Male,27,Sales,Sales Executive,2011-10-27,13.2,0.68,86807.92,6458.51,101,False,EMP-11875
EMP-12590,Karen Flores,Female,61,Marketing,Social Media Manager,2013-04-29,11.7,0.5,66095.63,3965.74,57,False,EMP-10912
EMP-12591,Sarah Torres,Female,54,Finance,Financial Analyst,2013-05-01,11.7,0.32,82019.54,3740.09,79,False,EMP-12923
EMP-12592,Mark Martinez,Male,43,Sales,Business Development Executive,2011-03-10,13.8,0.64,71683.85,5103.89,103,False,EMP-12383
EMP-12593,Daniel Young,Male,40,Operations,Logistics Manager,2015-04-24,9.7,0.6,93369.46,17740.2,52,False,EMP-12499
EMP-12594,Barbara Gonzalez,Female,32,IT,Data Engineer,2013-09-27,11.3,0.41,61540.59,3249.34,99,False,EMP-14880
EMP-12595,Jeffrey Lewis,Male,50,Operations,Chief Operating Officer,2016-11-06,8.2,0.92,240145.44,91255.27,83,False,
EMP-12596,Kevin Thompson,Male,45,Operations,Administrative Assistant,2016-07-04,8.5,0.63,44520.06,3134.21,51,False,EMP-13439
EMP-12597,Jeffrey Miller,Male,47,HR,Recruiter,2015-04-24,9.7,0.43,68420.62,3722.08,68,False,EMP-14117
EMP-12598,Anthony Wilson,Male,37,Sales,Senior Sales Executive,2015-08-06,9.4,0.39,93637.26,8333.72,61,False,EMP-11109
EMP-12599,Charles Torres,Male,40,IT,Senior Data Engineer,2016-07-07,8.5,0.65,90616.2,10420.86,100,False,EMP-13427
EMP-12600,Ashley Lee,Female,35,IT,Junior Software Engineer,2014-09-08,10.3,0.64,45433.77,3234.88,99,False,EMP-12012
EMP-12601,James Lewis,Male,39,HR,Senior HR Business Partner,2013-11-24,11.1,0.42,65536.48,6029.36,61,False,EMP-13761
EMP-12602,Jason Thomas,Male,54,Operations,Operations Analyst,2016-08-05,8.4,0.37,50628.82,2511.19,70,False,EMP-11670
EMP-12603,Margaret Garcia,Female,39,IT,Junior Software Engineer,2016-11-04,8.2,0.35,55947.09,2685.46,52,True,EMP-11815
EMP-12604,Kenneth Johnson,Male,50,IT,QA Engineer,2011-03-06,13.8,0.42,66278.31,3552.52,77,False,EMP-13239
EMP-12605,Jacob Hill,Male,46,Sales,Account Executive,2010-04-05,14.7,0.4,61394.01,3192.49,91,False,EMP-10560
EMP-12606,Paul Davis,Male,50,Marketing,Marketing Manager,2016-04-15,8.7,0.66,97923.59,19486.79,60,False,EMP-11744
EMP-12607,Linda Robinson,Female,51,Finance,Budget Analyst,2015-05-27,9.6,0.4,68099.7,3541.18,94,False,EMP-12549
EMP-12608,Donald Lee,Male,43,Marketing,Social Media Manager,2017-09-18,7.3,0.54,51826.16,3275.41,58,False,EMP-12153
EMP-12609,Mary Robinson,Female,29,HR,Recruiter,2015-08-31,9.3,0.5,46811.48,2808.69,86,False,EMP-14661
EMP-12610,Joshua Rodriguez,Male,45,HR,Recruiter,2013-03-05,11.8,0.52,57922.09,3568.0,66,False,EMP-10123
EMP-12611,Elizabeth Garcia,Female,39,Operations,Operations Manager,2015-08-01,9.4,0.71,112521.21,23235.63,105,False,EMP-13111
EMP-12612,Jason Harris,Male,55,Finance,Budget Analyst,2012-01-16,13.0,0.54,55507.99,3508.1,69,False,EMP-12093
EMP-12613,Michael Hernandez,Male,38,Finance,Finance Manager,2014-02-21,10.9,0.56,107722.79,19820.99,53,False,EMP-13241
EMP-12614,David Lee,Male,53,HR,Talent Acquisition Manager,2013-07-07,11.5,0.72,124842.61,25967.26,98,False,EMP-13192
EMP-12615,Jacob Smith,Male,39,Finance,Accountant,2014-06-17,10.5,0.45,53894.84,3018.11,71,False,EMP-14185
EMP-12616,Paul Brown,Male,26,Sales,Account Manager,2012-04-24,12.7,0.73,131990.57,27652.02,89,False,EMP-12856
EMP-12617,Cynthia Martin,Female,34,Sales,Sales Manager,2014-03-08,10.8,0.74,122721.16,25894.16,84,False,EMP-10277
EMP-12618,Timothy Davis,Male,32,Sales,Business Development Executive,2013-10-11,11.2,0.65,59836.82,4308.25,78,False,EMP-13068
EMP-12619,Andrew Smith,Male,42,HR,Recruitment Coordinator,2011-05-04,13.7,0.53,45664.09,2849.44,57,False,EMP-14360
EMP-12620,Timothy Garcia,Male,34,Marketing,Marketing Specialist,2011-10-28,13.2,0.52,74801.75,4607.79,61,False,EMP-11025
EMP-12621,Joseph Ramirez,Male,43,Sales,Account Executive,2013-07-21,11.4,0.49,79470.54,4704.66,71,True,EMP-13125
EMP-12622,Brian Thomas,Male,45,Finance,Accounts Payable Specialist,2010-12-21,14.0,0.67,46313.83,3408.7,91,False,EMP-11367
EMP-12623,Timothy Smith,Male,51,Sales,Sales Executive,2013-07-18,11.5,0.41,60986.67,3220.1,60,False,EMP-10649
EMP-12624,Cynthia Lopez,Female,45,Operations,Process Coordinator,2013-02-03,11.9,0.35,66264.24,3180.68,87,False,EMP-10660
EMP-12625,William Brown,Male,36,IT,IT Manager,2011-11-29,13.1,0.67,123421.96,24746.1,62,True,EMP-12017
EMP-12626,Ashley Rodriguez,Other,35,Sales,Sales Manager,2014-02-03,10.9,0.34,120950.6,18263.54,69,False,EMP-11749
EMP-12627,Karen Torres,Female,33,Operations,Logistics Coordinator,2014-03-25,10.8,0.73,72017.37,5646.16,74,False,EMP-10930
EMP-12628,Lisa Clark,Female,40,Sales,Senior Account Executive,2016-06-09,8.6,0.61,83762.35,9297.62,77,False,EMP-14801
EMP-12629,Sarah Ramirez,Female,61,Sales,Junior Sales Executive,2011-05-10,13.6,0.37,53005.74,2629.08,46,False,EMP-14413
EMP-12630,Anthony Martin,Male,32,Sales,Business Development Executive,2015-07-19,9.5,0.4,77534.27,4031.78,69,False,EMP-10527
EMP-12631,Ashley Harris,Female,57,Finance,Junior Analyst,2013-06-05,11.6,0.18,47735.2,1642.09,87,False,EMP-14416
EMP-12632,Brian Johnson,Male,44,HR,HR Business Partner,2011-10-11,13.2,0.65,49004.53,3528.33,89,False,EMP-10320
EMP-12633,Thomas Flores,Male,36,Sales,Junior Sales Executive,2019-01-26,5.9,0.41,44861.16,2368.67,42,False,EMP-10639
EMP-12634,Jason Wright,Male,43,Operations,Senior Operations Analyst,2014-05-19,10.6,0.44,74390.2,6992.68,99,False,EMP-11081
EMP-12635,Linda Jones,Female,46,Sales,Sales Executive,2017-01-10,8.0,0.46,79440.05,4512.19,93,False,EMP-13893
EMP-12636,Joshua Wilson,Male,46,IT,Senior Software Engineer,2012-01-03,13.0,0.84,109434.96,14664.28,96,False,EMP-13909
EMP-12637,Lisa Hill,Female,35,Sales,Account Executive,2015-09-25,9.3,0.36,62743.7,3061.89,78,False,EMP-14982
EMP-12638,Deborah Flores,Female,28,Operations,Logistics Coordinator,2012-07-17,12.5,0.57,72182.14,4735.15,96,True,EMP-10832
EMP-12639,Mary Walker,Female,52,Sales,Business Development Executive,2011-03-07,13.8,0.45,75990.54,4255.47,86,False,EMP-11314
EMP-12640,Donna Williams,Female,34,Sales,Senior Account Executive,2015-05-18,9.6,0.68,81551.4,9623.07,66,False,EMP-14034
EMP-12641,Laura Robinson,Female,41,Operations,Supply Chain Manager,2013-02-23,11.9,0.62,101727.69,19633.44,59,False,EMP-14468
EMP-12642,Donald Thompson,Male,53,Sales,Business Development Executive,2011-11-01,13.2,0.66,85354.03,6213.77,85,False,EMP-10891
EMP-12643,Daniel Ramirez,Male,42,Operations,Administrative Assistant,2012-09-05,12.3,0.66,40297.87,2933.68,80,False,EMP-11223
EMP-12644,Betty Martin,Female,40,Operations,Operations Analyst,2010-09-13,14.3,0.65,49264.52,3547.05,84,False,EMP-14673
EMP-12645,Laura Torres,Female,45,IT,Engineering Manager,2015-06-03,9.6,0.64,147201.41,28851.48,60,False,EMP-13886
EMP-12646,Robert Lopez,Male,52,Sales,Senior Account Executive,2012-12-01,12.1,0.57,78087.11,8355.32,88,False,EMP-13899
EMP-12647,Michelle Clark,Female,35,IT,DevOps Engineer,2015-07-24,9.4,0.24,62553.09,2452.08,32,False,EMP-10333
EMP-12648,Cynthia Taylor,Female,37,Sales,VP of Sales,2012-11-03,12.2,0.8,209632.22,73371.28,119,False,EMP-13130
EMP-12649,Edward Garcia,Male,31,Operations,Operations Associate,2013-11-08,11.1,0.59,41940.12,2818.38,85,False,EMP-13384
EMP-12650,Joshua Robinson,Male,42,Finance,Accountant,2011-09-17,13.3,0.37,59097.39,2931.23,88,False,EMP-12862
EMP-12651,Patricia Williams,Female,47,Sales,Junior Sales Executive,2011-07-03,13.5,0.4,56575.18,2941.91,78,False,EMP-13616
EMP-12652,Stephanie Garcia,Female,50,HR,HR Director,2014-07-25,10.4,0.56,130763.62,24060.51,56,False,EMP-11051
EMP-12653,Kimberly Gonzalez,Female,28,HR,HR Specialist,2016-12-22,8.0,0.61,67693.23,4657.29,63,False,EMP-11638
EMP-12654,Brian Hill,Male,44,HR,Senior HR Business Partner,2011-09-19,13.3,0.56,81346.82,8622.76,70,False,EMP-13661
EMP-12655,Mark Perez,Male,29,Operations,Senior Process Manager,2014-12-12,10.1,0.77,63652.66,8083.89,109,False,EMP-13161
EMP-12656,Joseph Flores,Male,48,Marketing,Senior Content Manager,2011-11-26,13.1,0.34,87591.25,7357.67,56,False,EMP-13167
EMP-12657,Cynthia Martin,Female,25,Marketing,Marketing Coordinator,2010-09-19,14.3,0.55,52579.04,3365.06,87,False,EMP-13614
EMP-12658,Ryan Thomas,Male,50,Operations,Operations Associate,2014-01-19,10.9,0.17,45699.7,1535.51,59,False,EMP-13105
EMP-12659,Brian Rodriguez,Male,48,Sales,Senior Sales Executive,2012-11-18,12.1,0.58,87726.74,9474.49,72,False,EMP-14374
EMP-12660,Karen Brown,Female,39,Sales,Senior Sales Executive,2011-03-03,13.8,0.46,106142.75,10189.7,69,False,EMP-14302
EMP-12661,Michael Wright,Male,58,Sales,Junior Sales Executive,2018-06-18,6.5,0.43,57859.66,3147.57,65,False,EMP-12835
EMP-12662,William Johnson,Male,30,Sales,Account Executive,2013-08-19,11.4,0.35,79520.44,3816.98,84,False,EMP-10199
